DateTime,Entries,UniqueIPs
1605831306,4105,4105
1605834006,5049,5049
1605836706,6884,6884
1605838506,7984,7984
1605841206,8327,8327
1605843006,8394,8394
1605845705,8305,8305
1605848406,8676,8676
1605850206,9038,9038
1605852906,9469,9469
1605855606,9697,9697
1605858306,10015,10015
1605860106,10155,10155
1605862806,10199,10199
1605865506,9328,9328
1605867306,8017,8017
1605870006,6852,6852
1605872704,7053,7053
1605874505,7121,7121
1605877204,6684,6684
1605879905,6460,6460
1605881704,6187,6187
1605884405,6065,6065
1605887104,5916,5916
1605888905,5841,5841
1605891605,6087,6087
1605894304,5968,5968
1605896104,6222,6222
1605898804,7453,7453
1605901505,8303,8303
1605903304,8404,8404
1605906004,8438,8438
1605908704,8693,8693
1605910505,8628,8628
1605913205,8405,8405
1605915004,8203,8203
1605917704,8294,8294
1605920404,8166,8166
1605923104,8008,8008
1605924904,7610,7610
1605927604,7562,7562
1605929405,1798,1798
1605932104,6677,6677
1605934805,5998,5998
1605936604,3569,3569
1605939304,5657,5657
1605942004,5658,5658
1605944704,5726,5726
1605946504,6261,6261
1605949204,6621,6621
1605951905,6570,6570
1605953704,6427,6427
1605956404,6667,6667
1605959104,7297,7297
1605960904,7396,7396
1605963605,7473,7473
1605966304,7228,7228
1605968104,7019,7019
1605970804,6798,6798
1605973505,6752,6752
1605975304,6567,6567
1605978005,4397,4397
1605980706,1580,1580
1605982506,771,771
1605985208,717,717
1605987909,733,733
1605989709,1083,1083
1605992409,1424,1424
1605995112,1077,1077
1605996912,888,888
1605999614,863,863
1606002315,900,900
1606004114,1073,1073
1606006815,1200,1200
1606009515,1119,1119
1606012219,880,880
1606014920,723,723
1606017618,881,881
1606020317,1144,1144
1606023018,1584,1584
1606025719,2131,2131
1606028418,3182,3182
1606031117,2857,2857
1606032919,2923,2923
1606035619,3407,3407
1606038316,3913,3913
1606041016,4135,4135
1606043714,4374,4374
1606046416,4690,4690
1606049113,4543,4543
1606050912,4712,4712
1606053612,4941,4941
1606056312,5225,5225
1606059011,5531,5531
1606061710,5715,5715
1606064410,5667,5667
1606067108,5554,5554
1606068907,5353,5353
1606071606,5121,5121
1606074305,4946,4946
1606076105,4687,4687
1606078804,4810,4810
1606081505,4633,4633
1606083305,4658,4658
1606086004,4845,4845
1606088704,5605,5605
1606090504,6002,6002
1606093204,6241,6241
1606095906,6812,6812
1606097705,6997,6997
1606100405,7071,7071
1606103105,7047,7047
1606105805,7112,7112
1606108505,7286,7286
1606111205,7642,7642
1606113905,8197,8197
1606115705,8121,8121
1606118405,8305,8305
1606121104,8329,8329
1606122905,8538,8538
1606125606,8758,8758
1606128305,9313,9313
1606130105,9815,9815
1606132805,9875,9875
1606135505,10117,10117
1606137304,10140,10140
1606140005,9888,9888
1606142704,9689,9689
1606144504,9610,9610
1606147205,7275,7275
1606149906,4966,4966
1606151707,4506,4506
1606154407,2873,2873
1606157108,5160,5160
1606159810,6814,6814
1606162508,7492,7492
1606165210,8300,8300
1606167908,9009,9009
1606170608,9612,9612
1606173309,10162,10162
1606176007,10587,10587
1606178707,10568,10568
1606181407,10789,10789
1606184106,11100,11100
1606186806,11801,11801
1606189506,12595,12595
1606191304,13270,13270
1606194004,14099,14099
1606196705,15055,15055
1606199404,15309,15309
1606202103,12468,12468
1606204801,11567,11567
1606207501,11480,11480
1606210202,12392,12392
1606212902,13121,13121
1606215602,13142,13142
1606218302,13914,13914
1606220102,14796,14796
1606222802,15240,15240
1606225503,17184,17184
1606227302,18257,18257
1606230003,19446,19446
1606232703,19706,19706
1606234502,20327,20327
1606237203,21605,21605
1606239903,23038,23038
1606242603,23348,23348
1606245303,23423,23423
1606248003,21754,21754
1606250705,19533,19533
1606252504,19036,19036
1606255204,17304,17304
1606257905,15737,15737
1606259704,15406,15406
1606262406,8280,8280
1606265106,8331,8331
1606266906,7937,7937
1606269607,7656,7656
1606272306,7714,7714
1606275008,8532,8532
1606277708,9718,9718
1606280408,9868,9868
1606283107,9619,9619
1606284908,9208,9208
1606287607,8702,8702
1606290307,8567,8567
1606292107,8937,8937
1606294808,9078,9078
1606297508,9008,9008
1606299309,9247,9247
1606302008,9469,9469
1606304708,9240,9240
1606306508,9279,9279
1606309207,9194,9194
1606311907,8809,8809
1606313707,8269,8269
1606316407,8169,8169
1606319106,7698,7698
1606320907,7509,7509
1606323606,10940,10940
1606326307,12403,12403
1606329007,13206,13206
1606331707,14025,14025
1606334407,14441,14441
1606337107,13749,13749
1606338907,12031,12031
1606341606,9872,9872
1606344308,9718,9718
1606346107,9096,9096
1606348807,8709,8709
1606351507,8263,8263
1606353307,8337,8337
1606356007,7481,7481
1606358707,6813,6813
1606360507,6024,6024
1606363207,6894,6894
1606365909,7708,7708
1606368608,9197,9197
1606371308,9283,9283
1606374007,9341,9341
1606376708,9525,9525
1606378507,9766,9766
1606381207,10180,10180
1606383908,10397,10397
1606385707,10149,10149
1606388407,9282,9282
1606391108,9140,9140
1606392908,9078,9078
1606395607,8829,8829
1606398306,7894,7894
1606400107,7174,7174
1606402806,7525,7525
1606405505,8154,8154
1606408205,8588,8588
1606410904,8548,8548
1606413605,8503,8503
1606416304,8208,8208
1606418104,8034,8034
1606420804,7809,7809
1606423505,7628,7628
1606425304,7769,7769
1606428005,8057,8057
1606430704,7916,7916
1606432505,7290,7290
1606435204,6576,6576
1606437905,6186,6186
1606439704,5966,5966
1606442405,6342,6342
1606445104,6328,6328
1606446905,6150,6150
1606449605,6386,6386
1606452305,6584,6584
1606454105,6806,6806
1606456804,6731,6731
1606459504,6644,6644
1606461304,6793,6793
1606464005,7099,7099
1606466704,7291,7291
1606468504,7446,7446
1606471204,7452,7452
1606473904,7665,7665
1606475704,7829,7829
1606478404,8167,8167
1606481103,8299,8299
1606482903,8511,8511
1606485603,8827,8827
1606488303,9188,9188
1606490104,9416,9416
1606492804,9494,9494
1606495504,9761,9761
1606498204,9830,9830
1606500904,10158,10158
1606503603,10612,10612
1606506303,10468,10468
1606509003,10369,10369
1606511703,10188,10188
1606514403,10164,10164
1606517103,10256,10256
1606518903,10239,10239
1606521603,10173,10173
1606524302,10223,10223
1606526103,10863,10863
1606528803,10869,10869
1606531502,10088,10088
1606533303,9481,9481
1606536002,9276,9276
1606538703,9310,9310
1606540503,9583,9583
1606543203,9504,9504
1606545903,9536,9536
1606547703,9560,9560
1606550403,9660,9660
1606553103,9618,9618
1606554904,9562,9562
1606557603,9621,9621
1606560303,9525,9525
1606562104,9714,9714
1606564803,9597,9597
1606567504,9797,9797
1606570203,8836,8836
1606572903,8696,8696
1606575603,8797,8797
1606578302,8894,8894
1606580103,8742,8742
1606582803,8724,8724
1606585503,8605,8605
1606588203,8806,8806
1606590904,8743,8743
1606593603,7192,7192
1606596304,5921,5921
1606598104,5218,5218
1606600804,4310,4310
1606603504,4725,4725
1606605303,4373,4373
1606608004,4148,4148
1606610704,5073,5073
1606612506,5629,5629
1606615205,6976,6976
1606617906,7814,7814
1606619705,7921,7921
1606622405,8008,8008
1606625105,8051,8051
1606627806,8016,8016
1606630506,8047,8047
1606633206,8271,8271
1606635907,8408,8408
1606638604,8084,8084
1606641305,7205,7205
1606644004,6142,6142
1606646705,5163,5163
1606649404,5213,5213
