DateTime,AddedIPs,RemovedIPs
1606501923,6,7
1606502523,3,0
1606503123,6,2
1606503723,2,17
1606504923,3,4
1606505523,2,26
1606506723,4,0
1606507323,6,12
1606507923,4,0
1606509124,1,18
1606509723,12,0
1606510923,1,31
1606512123,2,5
1606512724,2,12
1606514523,1,15
1606515723,0,4
1606516923,4,0
1606518123,5,6
1606519323,2,10
1606519924,3,4
1606520524,2,0
1606521123,0,4
1606522323,6,7
1606522924,4,0
1606523524,2,28
1606524723,2,0
1606525923,1,45
1606527123,0,15
1606527723,2,0
1606528923,3,20
1606530124,2,23
1606531323,5,0
1606531923,3,11
1606533123,1,1
1606533723,1,0
1606534923,2,3
1606536123,4,19
1606537323,1,6
1606538523,2,3
1606539723,3,3
1606540923,9,27
1606541523,2,4
1606542124,1,0
1606543323,9,29
1606544523,2,25
1606545723,4,8
1606546923,7,10
1606548124,3,1
1606549323,7,1
1606549923,4,3
1606551123,1,6
1606551723,3,0
1606553524,11,1
1606554124,4,6
1606554724,3,0
1606555323,3,2
1606556523,7,0
1606557123,3,30
1606558923,6,9
1606559523,3,0
1606560124,5,0
1606560723,1,4
1606561323,3,4
1606561923,4,0
1606562523,2,21
1606563723,2,0
1606564923,0,7
1606566123,7,15
1606567323,2,1
1606568523,3,1
1606569723,2,0
1606570923,1,1
1606572123,3,1
1606572723,1,0
1606573923,4,2
1606574523,3,0
1606575723,4,0
1606576323,1,1
1606577524,4,56
1606578123,4,0
1606579923,55,5
1606580524,7,20
1606581124,6,0
1606582323,8,3
1606582923,5,0
1606584123,3,5
1606585323,7,0
1606586523,11,6
1606587724,6,33
1606588323,4,0
1606588924,2,13
1606590724,3,4
1606591323,3,4
1606591924,4,0
1606592523,6,0
1606593723,19,13
1606594924,17,2
1606596123,18,7
1606596724,5,0
1606597923,25,1
1606599723,4,1
1606600924,7,0
1606601523,7,0
1606602124,9,0
1606603323,12,10
1606604524,27,5
1606606323,9,9
1606606923,6,2
1606608123,11,2
1606608723,10,3
1606609924,1,1
1606610523,62,1
1606611724,36,0
1606612324,12,0
1606612923,5,1
1606613523,14,2
1606614723,13,2
1606615323,4,2
1606615923,4,0
1606617123,7,1
1606617723,12,6
1606618923,8,2
1606620123,3,2
1606621323,3,0
1606621924,1,2
1606623723,10,0
1606625523,7,4
1606626123,8,0
1606626723,0,13
1606627924,3,1
1606628523,6,0
1606629724,13,0
1606630923,9,1
1606632123,4,0
1606633323,2,10
1606634523,4,8
1606635723,2,0
1606636923,4,6
1606638123,8,2
1606638723,2,0
1606639923,6,16
1606640523,0,3
1606641723,2,0
1606642923,0,4
1606644123,3,2
1606645323,0,4
1606646523,4,6
1606647724,13,1
1606648323,1,2
