DateTime,AddedIPs,RemovedIPs
1606353123,1,0
1606353723,1,0
1606354924,4,0
1606356124,7,0
1606356953,1,0
1606357323,2,0
1606357981,28,47
1606358523,15,0
1606359723,80,41
1606360323,8,0
1606360924,3,0
1606361466,36,48
1606362124,5,0
1606363323,3,0
1606363924,1,0
1606364524,5,0
1606365068,49,54
1606365332,3,0
1606366323,6,0
1606366923,1,0
1606368123,7,0
1606368692,40,42
1606369324,0,3
1606369924,5,0
1606370524,34,31
1606371723,4,0
1606374123,11,0
1606374724,2,0
1606375323,2,0
1606376523,1,0
1606377123,4,0
1606377723,27,22
1606378923,1,0
1606379467,23,18
1606380123,3,0
1606381323,5,0
1606381923,0,1
1606382524,4,0
1606383065,15,26
1606383724,8,0
1606384924,4,0
1606386123,1,0
1606386723,24,17
1606387924,4,1
1606388523,2,0
1606389123,2,0
1606389723,2,0
1606390923,1,0
1606391523,2,1
1606392208,18,24
1606392724,0,1
1606393323,3,0
1606393981,25,26
1606394524,1,0
1606395724,3,0
1606396923,6,0
1606397523,15,23
1606398124,1,0
1606398723,3,0
1606399924,1,0
1606400523,1,0
1606401073,18,19
1606401723,4,0
1606402323,4,0
1606404123,1,0
1606404723,23,27
1606405601,4,0
1606407123,2,0
1606407723,6,0
1606410124,31,23
1606411323,1,0
1606412524,1,0
1606413124,1,0
1606413723,21,22
1606414923,5,0
1606415468,33,31
1606416123,2,0
1606417323,1,0
1606418523,3,2
1606420924,31,31
1606421523,0,1
1606422723,1,0
1606423323,1,0
1606424523,28,23
1606425724,4,0
1606426324,26,26
1606426924,1,0
1606427523,3,1
1606428123,3,0
1606428724,1,0
1606429324,1,0
1606429982,2,0
1606430524,1,0
1606431723,26,30
1606432923,1,0
1606433470,20,21
1606434123,2,0
1606435323,4,0
1606436523,3,0
1606437071,54,14
1606437723,1,2
1606438924,7,0
1606440123,1,0
1606440673,50,29
1606440782,1,0
1606441324,1,0
1606441923,2,0
1606442524,1,0
1606443124,0,1
1606444264,33,41
1606444923,1,1
1606446123,2,0
1606446724,0,1
1606447323,8,0
1606447886,48,54
1606448523,0,3
1606449723,3,2
1606450324,1,6
1606450923,0,1
1606452123,4,0
1606453323,59,54
1606454523,0,5
1606455724,2,2
1606456324,1,0
1606456923,32,42
1606458124,0,1
1606458669,41,39
1606459323,4,5
1606460524,4,2
1606461123,1,0
1606461723,1,6
1606462923,3,0
1606464127,22,29
1606464723,0,2
1606465323,5,0
1606465869,24,27
1606466523,1,2
1606467124,1,0
1606467723,2,0
1606468924,1,0
1606470124,2,0
1606470757,2,1
1606471323,46,25
1606472523,5,1
1606473079,24,21
1606473181,0,1
1606473723,1,0
1606475523,3,0
1606476123,6,0
1606476669,15,22
1606477323,2,0
1606478524,5,0
1606479191,7,0
1606480272,22,21
1606480381,2,0
1606480924,3,0
1606482123,2,1
1606482723,1,0
1606483323,2,0
1606483923,22,23
1606485123,1,0
1606485723,1,0
1606486923,3,0
1606487581,1,0
1606488123,7,0
1606489324,22,28
1606490523,1,0
1606491074,28,17
1606491909,33,0
1606492323,2,0
1606492923,1,0
1606493524,3,0
1606494123,4,0
1606494683,16,24
1606495324,4,0
1606496523,24,26
1606497723,1,0
1606498324,3,1
1606498924,2,0
1606499523,1,0
1606500123,1,0
1606500723,1,0
1606501323,3,0
1606501865,35,20
1606501981,5,0
1606502523,2,0
1606503123,2,0
1606504923,1,0
1606505482,28,27
1606506123,1,0
1606506723,0,1
1606507323,1,0
1606508524,2,0
1606509085,17,22
1606509723,3,1
1606510923,2,0
1606512123,1,0
1606512724,21,27
1606513323,2,0
1606514523,5,0
1606515723,1,0
1606516382,3,0
1606516923,2,0
1606518123,20,30
1606519323,5,0
1606519924,25,36
1606520524,5,0
1606521123,1,0
1606522323,5,0
1606522924,4,0
1606524123,1,0
1606524723,1,0
1606525323,59,32
1606526524,3,0
1606527085,62,32
1606528923,7,0
1606530124,4,0
1606530676,31,25
1606531323,10,0
1606533723,3,0
1606534923,8,0
1606536151,39,60
1606537323,3,0
1606537981,60,63
1606538523,3,0
1606539723,3,0
1606540923,3,1
1606541523,1,0
1606542124,2,0
1606543323,45,44
1606544523,1,0
1606545723,2,1
1606546923,55,53
1606547524,3,0
1606548124,1,0
1606549323,2,0
1606550523,1,1
1606551723,2,0
1606552268,24,26
1606552923,2,0
1606553524,1,0
1606554124,3,0
1606554724,1,0
1606555323,5,0
1606556523,1,0
1606557123,2,0
1606557723,24,31
1606557783,1,0
1606558923,1,0
1606559523,0,1
1606560124,1,0
1606561331,36,34
1606561923,2,0
1606563181,27,22
1606563723,6,0
1606564923,23,27
1606565523,2,0
1606566123,7,0
1606567323,1,0
1606567923,7,0
1606568523,23,30
1606569723,4,0
1606570324,40,20
1606570923,3,0
1606572123,6,0
1606573324,3,0
1606573874,28,22
1606573981,3,0
1606574523,5,0
1606575723,1,1
1606576923,0,2
1606577524,28,39
1606578123,1,1
1606579323,6,0
1606579923,14,0
1606580524,5,0
1606581124,33,36
1606581723,5,0
1606582923,1,0
1606584123,4,0
1606584678,41,41
1606585323,8,0
1606586523,1,0
1606587724,2,0
1606588924,2,0
1606590123,39,31
1606590724,2,0
1606591323,3,1
1606592523,1,0
1606593743,34,34
1606594924,2,0
1606595581,19,33
1606596123,5,0
1606597347,6,0
1606597923,2,0
1606598557,4,1
1606599181,29,31
1606599723,3,0
1606600924,1,0
1606601523,8,0
1606602124,4,0
1606603323,2,0
1606604524,32,25
1606605123,2,0
1606605723,2,0
1606606323,37,31
1606606923,5,0
1606609323,2,0
1606609868,46,13
1606609981,1,0
1606610523,21,0
1606611724,57,28
1606612923,1,0
1606614123,5,0
1606614723,6,0
1606615323,2,0
1606615923,2,0
1606616523,1,0
1606617069,26,27
1606617182,2,0
1606617723,2,0
1606618923,1,0
1606620123,9,0
1606620669,46,56
1606621323,2,0
1606622524,4,0
1606623723,7,0
1606624270,49,60
1606624923,3,0
1606625523,2,0
1606626123,3,0
1606626723,2,0
1606627880,39,39
1606627981,2,0
1606628523,5,0
1606629724,2,0
1606630923,5,0
1606631504,43,39
1606631581,0,1
1606632123,4,0
1606633323,1,0
1606634523,8,0
1606635069,25,27
1606635723,1,0
1606636923,3,0
1606638124,5,0
1606638686,21,19
1606638781,2,2
1606639923,5,0
1606640523,25,23
1606641723,2,0
1606642923,1,0
1606644123,1,0
1606645370,5,0
1606645883,18,23
1606647724,7,0
1606648323,1,0
1606648923,4,0
