DateTime,AddedIPs,RemovedIPs
1606586523,1,0
1606587724,2,0
1606588924,2,0
1606590724,2,0
1606591323,3,1
1606592523,1,0
1606593724,2,0
1606594924,2,0
1606596123,5,0
1606597323,3,0
1606597923,2,0
1606598524,4,1
1606599723,3,0
1606600924,1,0
1606601523,8,0
1606602124,4,0
1606603323,2,0
1606604524,5,1
1606605123,2,0
1606605723,2,0
1606606323,5,1
1606606923,5,0
1606609323,2,0
1606609981,1,0
1606610523,21,0
1606611724,2,0
1606612923,1,0
1606614123,5,0
1606614723,6,0
1606615323,2,0
1606615923,2,0
1606616523,1,0
1606617182,2,0
1606617723,2,0
1606618923,1,0
1606619523,6,0
1606620123,3,0
1606621323,2,0
1606622524,4,0
1606623723,7,0
1606624923,3,0
1606625523,2,0
1606626123,3,0
1606626723,2,0
1606627981,2,0
1606628523,5,0
1606629724,2,0
1606630923,5,0
1606631581,0,1
1606632123,4,0
1606633323,1,0
1606634523,8,0
1606635723,1,0
1606636923,3,0
1606638124,5,0
1606638781,2,2
1606639923,5,0
1606640523,4,0
1606641723,2,0
1606642923,1,0
1606644123,1,0
1606645323,5,0
1606647724,7,0
1606648323,1,0
1606648923,4,0
